conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,type_of_conflict2,c_epid,c_epno,c_ep_startyear,c_epterm,c_outcome,c_ep_endyear,c_ependdate,c_ependprec,c_ep_durcount,c_ep_dur,version,conflict_type,termination_outcome,any_support,support_count,support_label
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2017,1,1,4,1991-12-29,1,2014-08-01,2,373,NA,NA,371,373,1,3,38806,6,2014,1,5,2017,2017-12-14,2,4,4,4.2024002,Intl. Intrastate,Other/Unclear,1,5,External Support
388,Azerbaijan,Government of Azerbaijan,64,NA,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2023,1,1,4,1991-12-29,1,2020-07-16,1,373,NA,NA,371,373,1,3,38807,7,2020,1,3,2023,2023-09-28,1,4,4,4.2024002,Intl. Intrastate,Victory,1,5,External Support
390,Croatia,Government of Croatia,48,NA,Serbian Republic of Krajina,340,NA,1,Serb,1995,2,1,3,1992-04-23,1,1992-04-30,1,344,NA,NA,NA,344,1,3,39001,1,1992,1,1,1995,1995-09-06,1,4,4,4.2024002,Intrastate,Peace Agreement,1,4,External Support
391,Egypt,Government of Egypt,117,NA,al-Gama'a al-Islamiyya,341,NA,2,NA,1998,1,0,3,1981-10-08,1,1993-03-10,1,651,NA,NA,NA,651,2,3,39101,1,1993,1,2,1998,1998-11-02,1,6,6,4.2024002,Intrastate,Ceasefire,1,2,External Support
391,Egypt,Government of Egypt,117,NA,Ansar Bayt al-Maqdis,4319,NA,2,NA,2014,1,0,3,1981-10-08,1,2014-04-24,2,651,NA,NA,NA,651,2,3,39102,2,2014,1,6,2014,2014-10-24,1,1,1,4.2024002,Intrastate,Ongoing,1,2,External Support
391,Egypt,Government of Egypt,117,NA,Harakit Sawa'id Misr,6616,NA,2,NA,2019,1,1,3,1981-10-08,1,2017-07-14,1,651,NA,NA,NA,651,2,3,39103,3,2017,1,5,2019,2019-09-24,2,3,3,4.2024002,Intrastate,Other/Unclear,1,2,External Support
392,Georgia,Government of Georgia,63,NA,Republic of Abkhazia,342,NA,1,Abkhazia,1993,2,1,3,1992-08-14,1,1992-08-17,1,372,NA,NA,NA,372,1,3,39201,1,1992,1,1,1993,1993-11-29,1,2,2,4.2024002,Intrastate,Peace Agreement,1,6,External Support
393,Georgia,Government of Georgia,63,NA,Republic of South Ossetia,343,NA,1,South Ossetia,1992,1,0,3,1992-05-12,1,1992-06-08,1,372,NA,NA,NA,372,1,3,39301,1,1992,1,2,1992,1992-08-14,1,1,1,4.2024002,Intrastate,Ceasefire,1,1,External Support
393,Georgia,Government of Georgia,63,NA,Republic of South Ossetia,343,NA,1,South Ossetia,2004,1,0,3,1992-05-12,1,2004-08-19,3,372,NA,NA,NA,372,1,3,39302,2,2004,1,2,2004,2004-10-12,1,1,1,4.2024002,Intrastate,Ceasefire,1,1,External Support
393,Georgia,Government of Georgia,63,NA,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,South Ossetia,2008,1,0,4,1992-05-12,1,2008-08-12,2,372,NA,NA,365,372,1,3,39303,3,2008,1,2,2008,2008-11-09,1,1,1,4.2024002,Intl. Intrastate,Ceasefire,1,1,External Support
394,Moldova,Government of Moldova,55,NA,PMR,344,NA,1,Dniestr,1992,1,0,3,1992-03-01,1,1992-03-17,1,359,NA,NA,NA,359,1,3,39401,1,1992,1,2,1992,1992-07-31,1,1,1,4.2024002,Intrastate,Ceasefire,1,3,External Support
395,Tajikistan,Government of Tajikistan,131,NA,Forces of Mullo Abdullo,1216,NA,2,NA,2000,1,1,3,1992-05-05,1,2000-09-06,3,702,NA,NA,NA,702,3,3,39502,2,2000,1,3,2000,2000-09-06,3,1,1,4.2024002,Intrastate,Victory,1,7,External Support
395,Tajikistan,Government of Tajikistan,131,NA,IMU,359,NA,2,NA,2011,1,1,3,1992-05-05,1,2010-09-09,2,702,NA,NA,NA,702,3,3,39503,3,2010,1,3,2011,2011-07-25,1,2,2,4.2024002,Intrastate,Victory,1,7,External Support
396,Azerbaijan,Government of Azerbaijan,64,NA,Military faction (forces of Suret Husseinov),347,NA,2,NA,1993,1,0,3,1992-05-15,1,1993-06-06,2,373,NA,NA,NA,373,1,3,39601,1,1993,1,4,1993,1993-06-15,1,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
396,Azerbaijan,Government of Azerbaijan,64,NA,OPON Forces,348,NA,2,NA,1995,1,0,3,1992-05-15,1,1995-03-17,1,373,NA,NA,NA,373,1,3,39602,2,1995,1,3,1995,1995-03-17,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
397,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,NA,Autonomous Province of Western Bosnia,349,NA,1,Bihaca Krajina,1995,1,1,3,1992-06-28,1,1993-10-03,1,346,NA,NA,NA,346,1,3,39701,1,1993,1,3,1995,1995-07-28,1,3,3,4.2024002,Intrastate,Victory,1,1,External Support
399,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Parliamentary Forces,351,NA,2,NA,1993,1,0,3,1991-08-20,1,1993-10-03,1,365,NA,NA,NA,365,1,3,39901,1,1993,1,3,1993,1993-10-05,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
400,Mexico,Government of Mexico,10,NA,EZLN,767,NA,2,NA,1994,1,0,3,1994-01-01,1,1994-01-01,1,70,NA,NA,NA,70,5,3,40001,1,1994,1,2,1994,1994-02-23,1,1,1,4.2024002,Intrastate,Ceasefire,0,0,No External Support
400,Mexico,Government of Mexico,10,NA,EPR,768,NA,2,NA,1996,1,0,3,1994-01-01,1,1996-08-30,2,70,NA,NA,NA,70,5,3,40002,2,1996,1,5,1996,1996-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Chechen Republic of Ichkeria,352,NA,1,Chechnya,1996,2,1,3,1994-05-27,1,1994-11-26,1,365,NA,NA,NA,365,1,3,40101,1,1994,1,2,1996,1996-11-08,1,3,3,4.2024002,Intrastate,Ceasefire,1,2,External Support
401,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Chechen Republic of Ichkeria,352,NA,1,Chechnya,2007,1,1,3,1994-05-27,1,1999-08-11,3,365,NA,NA,NA,365,1,3,40102,2,1999,1,6,2007,2007-10-06,1,9,9,4.2024002,Intrastate,Ongoing,1,2,External Support
402,Yemen (North Yemen),Government of Yemen (North Yemen),123,NA,Democratic Republic of Yemen,353,NA,1,South Yemen,1994,2,1,3,1994-02-21,1,1994-04-28,2,678,NA,NA,NA,678,2,3,40201,1,1994,1,3,1994,1994-07-04,1,1,1,4.2024002,Intrastate,Victory,1,1,External Support
403,"Ecuador, Peru",Government of Ecuador,20,NA,Government of Peru,21,NA,1,Cordillera del Condor,1995,1,0,2,1995-01-26,1,1995-01-31,1,130,NA,135,NA,"130, 135",5,2,40301,1,1995,1,1,1995,1995-02-17,1,1,1,4.2024002,Interstate,Peace Agreement,0,0,No External Support
404,Pakistan,Government of Pakistan,142,NA,MQM,354,NA,2,NA,1990,1,0,3,1990-02-11,2,1990-02-11,2,770,NA,NA,NA,770,3,3,40401,1,1990,1,5,1990,1990-02-11,2,1,1,4.2024002,Intrastate,Other/Unclear,1,8,External Support
404,Pakistan,Government of Pakistan,142,NA,MQM,354,NA,2,NA,1996,1,0,3,1990-02-11,2,1994-05-03,1,770,NA,NA,NA,770,3,3,40402,2,1994,1,5,1996,1996-09-04,1,3,3,4.2024002,Intrastate,Other/Unclear,1,8,External Support
405,"Cameroon, Nigeria",Government of Cameroon,83,NA,Government of Nigeria,84,NA,1,Bakassi,1996,1,0,2,1994-02-18,1,1996-05-07,3,471,NA,475,NA,"471, 475",4,2,40501,1,1996,1,5,1996,1996-05-07,3,1,1,4.2024002,Interstate,Other/Unclear,1,1,External Support
406,Niger,Government of Niger,75,NA,FDR,543,NA,1,Eastern Niger,1995,1,0,3,1995-03-23,1,1995-07-10,1,436,NA,NA,NA,436,4,3,40601,1,1995,1,5,1995,1995-07-10,1,1,1,4.2024002,Intrastate,Other/Unclear,0,0,No External Support
407,Comoros,Government of Comoros,107,NA,MPA/Republic of Anjouan,544,NA,1,Anjouan,1997,1,0,3,1997-09-03,1,1997-09-05,2,581,NA,NA,NA,581,4,3,40701,1,1997,1,4,1997,1997-09-05,2,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
408,Congo,Government of Congo,88,NA,Ninjas,546,NA,2,NA,1993,1,0,3,1993-11-03,1,1993-11-11,3,484,NA,NA,NA,484,4,3,40801,1,1993,1,2,1993,1993-12-27,1,1,1,4.2024002,Intrastate,Ceasefire,1,4,External Support
408,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,NA,2,NA,2002,1,1,4,1993-11-03,1,2002-04-10,1,484,540,NA,NA,484,4,3,40803,3,2002,1,2,2002,2002-12-31,5,1,1,4.2024002,Intl. Intrastate,Ceasefire,1,4,External Support
408,Congo,Government of Congo,88,NA,Ntsiloulous,548,NA,2,NA,2016,1,1,3,1993-11-03,1,2016-04-05,1,484,NA,NA,NA,484,4,3,40804,4,2016,1,2,2016,2016-12-10,2,1,1,4.2024002,Intrastate,Ceasefire,1,4,External Support
409,"Eritrea, Ethiopia",Government of Eritrea,98,NA,Government of Ethiopia,97,NA,1,Common border,2000,2,1,2,1998-05-06,1,1998-05-31,2,531,NA,530,NA,"530, 531",4,2,40901,1,1998,1,1,2000,2000-06-18,5,3,3,4.2024002,Interstate,Peace Agreement,1,1,External Support
409,"Eritrea, Ethiopia",Government of Eritrea,98,NA,Government of Ethiopia,97,NA,1,Common border,2016,1,1,2,1998-05-06,1,2016-06-13,2,531,NA,530,NA,"530, 531",4,2,40902,2,2016,1,5,2016,2016-06-13,1,1,1,4.2024002,Interstate,Other/Unclear,1,1,External Support
410,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,NA,2,NA,1999,1,0,4,1998-06-07,1,1998-06-07,1,404,"433, 438",NA,NA,404,4,3,41001,1,1998,1,4,1999,1999-05-07,2,2,2,4.2024002,Intl. Intrastate,Low Activity,1,2,External Support
411,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,NA,2,NA,1998,1,0,4,1998-09-03,1,1998-09-22,1,570,"560, 571",NA,NA,570,4,3,41101,1,1998,1,3,1998,1998-09-28,2,1,1,4.2024002,Intl. Intrastate,Victory,1,1,External Support
412,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,NA,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,1999,2,1,4,1996-04-22,1,1998-03-06,2,345,NA,NA,"2, 20, 200, 210, 211, 212, 220, 230, 235, 260, 290, 310, 316, 325, 350, 385, 390, 395, 640",345,1,3,41201,1,1998,1,1,1999,1999-11-21,1,2,2,4.2024002,Intl. Intrastate,Peace Agreement,1,6,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,1978,1,0,3,1974-08-31,4,1977-12-31,5,530,NA,NA,NA,530,4,3,41301,1,1977,1,5,1978,1978-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,7,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,1981,2,1,3,1974-08-31,4,1980-12-31,5,530,NA,NA,NA,530,4,3,41302,2,1980,1,5,1981,1981-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,7,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,1992,1,1,3,1974-08-31,4,1983-07-31,3,530,NA,NA,NA,530,4,3,41303,3,1983,1,5,1992,1992-06-30,3,10,10,4.2024002,Intrastate,Other/Unclear,1,7,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,1995,1,1,3,1974-08-31,4,1994-12-31,5,530,NA,NA,NA,530,4,3,41304,4,1994,1,5,1995,1995-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,7,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,2013,1,1,3,1974-08-31,4,1998-12-31,5,530,NA,NA,NA,530,4,3,41305,5,1998,1,5,2013,2013-12-31,5,16,16,4.2024002,Intrastate,Other/Unclear,1,7,External Support
413,Ethiopia,Government of Ethiopia,97,NA,OLF,551,NA,1,Oromiya,2016,1,1,3,1974-08-31,4,2015-12-31,5,530,NA,NA,NA,530,4,3,41306,6,2015,1,5,2016,2016-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,7,External Support
414,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Wahhabi movement of the Buinaksk district,358,NA,1,Dagestan,1999,1,0,3,1999-08-29,1,1999-09-02,2,365,NA,NA,NA,365,1,3,41401,1,1999,1,3,1999,1999-09-09,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
415,Uzbekistan,Government of Uzbekistan,133,Government of Kyrgyzstan,IMU,359,NA,2,NA,2000,1,0,4,1999-02-16,1,1999-03-30,1,704,703,NA,NA,704,3,3,41501,1,1999,1,5,2000,2000-10-01,2,2,2,4.2024002,Intl. Intrastate,Other/Unclear,1,4,External Support
415,Uzbekistan,Government of Uzbekistan,133,NA,JIG,360,NA,2,NA,2004,1,0,3,1999-02-16,1,2004-03-30,1,704,NA,NA,NA,704,3,3,41502,2,2004,1,3,2004,2004-07-30,1,1,1,4.2024002,Intrastate,Victory,1,4,External Support
416,Central African Republic,Government of Central African Republic,86,NA,Forces of Francois Bozize,553,NA,2,NA,2002,1,0,3,2001-05-27,1,2001-06-01,1,482,NA,NA,NA,482,4,3,41601,1,2001,1,4,2002,2002-12-19,1,2,2,4.2024002,Intrastate,Low Activity,1,8,External Support
416,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,NA,2,NA,2006,1,0,4,2001-05-27,1,2006-11-28,2,482,220,NA,NA,482,4,3,41602,2,2006,1,1,2006,2006-12-01,1,1,1,4.2024002,Intl. Intrastate,Peace Agreement,1,8,External Support
416,Central African Republic,Government of Central African Republic,86,"Government of Bangladesh, Government of Benin, Government of Bhutan, Government of Brazil, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of Congo, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of France, Government of Gabon, Government of Ghana, Government of Guatemala, Government of Indonesia, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Madagascar, Government of Mali, Government of Mauritania, Government of Moldova, Government of Morocco, Government of Nepal, Government of Niger, Government of Pakistan, Government of Paraguay, Government of Peru, Government of Rwanda, Government of Senegal, Government of Serbia (Yugoslavia), Government of Sri Lanka, Government of Tanzania, Government of Thailand, Government of Tunisia, Government of United States of America, Government of Zambia",anti-Balaka,4201,NA,2,NA,2014,1,1,4,2001-05-27,1,2009-11-26,1,482,"135, 140, 150, 2, 220, 345, 359, 432, 433, 434, 435, 436, 437, 439, 452, 471, 481, 483, 484, 490, 501, 510, 516, 517, 522, 551, 580, 600, 616, 651, 663, 760, 770, 771, 780, 790, 800, 811, 850, 90",NA,NA,482,4,3,41603,3,2009,1,5,2014,2014-12-31,5,6,6,4.2024002,Intl. Intrastate,Other/Unclear,1,8,External Support
417,North Macedonia,Government of North Macedonia,47,NA,UCK,361,NA,2,NA,2001,1,0,3,2000-01-11,1,2001-05-03,1,343,NA,NA,NA,343,1,3,41701,1,2001,1,1,2001,2001-08-17,1,1,1,4.2024002,Intrastate,Peace Agreement,1,4,External Support
418,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,NA,2,NA,2017,1,1,4,2000-10-12,1,2001-09-11,1,2,"700, 770",NA,NA,2,5,3,41801,1,2001,1,5,2017,2017-12-04,2,17,17,4.2024002,Intl. Intrastate,Other/Unclear,1,9,External Support
418,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,NA,2,NA,2019,1,1,4,2000-10-12,1,2019-07-31,2,2,700,NA,NA,2,5,3,41802,2,2019,1,5,2019,2019-09-07,2,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,9,External Support
419,Ivory Coast,Government of Ivory Coast,76,NA,FRCI,558,NA,2,NA,2004,1,0,3,2002-09-19,1,2002-09-20,2,437,NA,NA,NA,437,4,3,41901,1,2002,1,1,2004,2004-11-09,2,3,3,4.2024002,Intrastate,Peace Agreement,1,4,External Support
420,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 28, 3",NA,Government of Iraq,116,NA,2,NA,2003,2,1,2,2003-03-20,1,2003-03-23,1,"900,  200,  2",NA,645,NA,"2, 200, 645, 900","1, 2, 3, 5",2,42001,1,2003,1,3,2003,2003-04-28,1,1,1,4.2024002,Interstate,Victory,1,6,External Support
421,India,Government of India,141,NA,ABSU,362,NA,1,Bodoland,1990,1,0,3,1989-02-16,1,1989-03-16,5,750,NA,NA,NA,750,3,3,42101,1,1989,1,5,1990,1990-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
421,India,Government of India,141,NA,NDFB,363,NA,1,Bodoland,1994,1,0,3,1989-02-16,1,1994-07-23,2,750,NA,NA,NA,750,3,3,42102,2,1994,1,5,1994,1994-07-24,2,1,1,4.2024002,Intrastate,Other/Unclear,1,4,External Support
421,India,Government of India,141,NA,NDFB,363,NA,1,Bodoland,1999,1,0,3,1989-02-16,1,1996-10-28,1,750,NA,NA,NA,750,3,3,42103,3,1996,1,5,1999,1999-10-07,2,4,4,4.2024002,Intrastate,Other/Unclear,1,4,External Support
421,India,Government of India,141,NA,NDFB,363,NA,1,Bodoland,2004,1,0,3,1989-02-16,1,2001-08-04,1,750,NA,NA,NA,750,3,3,42104,4,2001,1,2,2004,2004-11-03,1,4,4,4.2024002,Intrastate,Ceasefire,1,4,External Support
421,India,Government of India,141,NA,NDFB - RD,1066,NA,1,Bodoland,2010,1,0,3,1989-02-16,1,2009-06-11,1,750,NA,NA,NA,750,3,3,42105,5,2009,1,2,2010,2010-11-08,1,2,2,4.2024002,Intrastate,Ceasefire,1,4,External Support
421,India,Government of India,141,NA,NDFB-S,5826,NA,1,Bodoland,2014,1,0,3,1989-02-16,1,2013-12-11,1,750,NA,NA,NA,750,3,3,42106,6,2013,1,5,2014,2014-12-31,5,2,2,4.2024002,Intrastate,Other/Unclear,1,4,External Support
422,Myanmar (Burma),Government of Myanmar (Burma),144,NA,UWSA,364,NA,1,Wa,1997,1,0,3,1997-03-16,5,1997-03-16,5,775,NA,NA,NA,775,3,3,42201,1,1997,1,4,1997,1997-07-15,3,1,1,4.2024002,Intrastate,Low Activity,0,0,No External Support
424,Nigeria,Government of Nigeria,84,NA,Ahlul Sunnah Jamaa,559,NA,1,Northern Nigeria,2004,1,0,3,2003-12-22,1,2004-01-06,1,475,NA,NA,NA,475,4,3,42401,1,2004,1,3,2004,2004-10-08,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
425,Nigeria,Government of Nigeria,84,NA,NDPVF,560,NA,1,Niger Delta,2004,1,0,3,2004-06-04,1,2004-06-04,1,475,NA,NA,NA,475,4,3,42501,1,2004,1,2,2004,2004-09-20,3,1,1,4.2024002,Intrastate,Ceasefire,0,0,No External Support
426,Israel,Government of Israel,121,NA,Hezbollah,366,NA,1,Southern Lebanon,2000,1,0,3,1986-09-30,4,1990-07-10,1,666,NA,NA,NA,666,2,3,42601,1,1990,1,5,2000,2000-12-31,5,11,11,4.2024002,Intrastate,Other/Unclear,1,5,External Support
426,Israel,Government of Israel,121,NA,Hezbollah,366,NA,1,Southern Lebanon,2006,2,1,3,1986-09-30,4,2006-07-13,1,666,NA,NA,NA,666,2,3,42602,2,2006,1,2,2006,2006-08-23,1,1,1,4.2024002,Intrastate,Ceasefire,1,5,External Support
427,"Tanzania, Uganda",Government of Tanzania,92,NA,Government of Uganda,90,NA,1,Kagera Salient,1978,1,0,2,1978-11-11,2,1978-11-15,2,510,NA,500,NA,"500, 510",4,2,42701,1,1978,1,3,1978,1978-11-16,1,1,1,4.2024002,Interstate,Victory,0,0,No External Support
428,Mauritania,Government of Mauritania,74,NA,POLISARIO,563,NA,1,Sahrawi Arab Democratic Republic (Western Sahara),1978,1,1,3,1975-12-10,1,1975-12-19,2,435,NA,NA,NA,435,4,3,42801,1,1975,1,1,1978,1978-12-31,5,4,4,4.2024002,Intrastate,Peace Agreement,1,6,External Support
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,NA,BDK,561,NA,1,Kongo Kingdom,2008,1,0,3,1998-07-02,1,2007-02-01,2,490,NA,NA,NA,490,4,3,42901,1,2007,1,3,2008,2008-03-31,3,2,2,4.2024002,Intrastate,Victory,0,0,No External Support
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,NA,1,Kongo Kingdom,2017,1,0,4,1998-07-02,1,2017-08-07,1,490,"510, 553, 560",NA,NA,490,4,3,42902,2,2017,1,5,2017,2017-08-31,2,1,1,4.2024002,Intl. Intrastate,Other/Unclear,0,0,No External Support
429,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",BDK,561,NA,1,Kongo Kingdom,2020,1,0,4,1998-07-02,1,2020-04-22,1,490,"510, 553, 560",NA,NA,490,4,3,42903,3,2020,1,3,2020,2020-04-24,1,1,1,4.2024002,Intl. Intrastate,Victory,0,0,No External Support
430,Niger,Government of Niger,75,NA,FLAA,524,NA,2,NA,1992,1,0,3,1991-10-25,1,1991-12-31,3,436,NA,NA,NA,436,4,3,43001,1,1991,1,1,1992,1992-12-18,1,2,2,4.2024002,Intrastate,Peace Agreement,1,2,External Support
430,Niger,Government of Niger,75,NA,UFRA,526,NA,2,NA,1997,1,0,3,1991-10-25,1,1997-10-19,1,436,NA,NA,NA,436,4,3,43002,2,1997,1,2,1997,1997-11-28,1,1,1,4.2024002,Intrastate,Ceasefire,1,2,External Support
430,Niger,Government of Niger,75,NA,MNJ,562,NA,2,NA,2008,1,0,3,1991-10-25,1,2007-04-30,1,436,NA,NA,NA,436,4,3,43003,3,2007,1,2,2008,2008-11-16,2,2,2,4.2024002,Intrastate,Ceasefire,1,2,External Support
431,"Afghanistan, Russia (Soviet Union)",Government of Afghanistan,130,NA,Government of Russia (Soviet Union),57,NA,2,NA,1979,1,0,2,1979-12-27,1,1979-12-27,1,700,NA,365,NA,"365, 700","1, 3",2,43101,1,1979,1,4,1979,1979-12-28,1,1,1,4.2024002,Interstate,Low Activity,0,0,No External Support
432,Russia (Soviet Union),Government of Russia (Soviet Union),57,NA,Forces of the Caucasus Emirate,367,NA,1,Caucasus Emirate,2015,1,1,3,2007-10-07,1,2007-11-28,1,365,NA,NA,NA,365,1,3,43201,1,2007,1,3,2015,2015-10-21,2,9,9,4.2024002,Intrastate,Victory,1,3,External Support
434,India,Government of India,141,NA,PULF,369,NA,1,Islamic State,2008,1,0,3,2000-06-20,1,2008-12-04,1,750,NA,NA,NA,750,3,3,43401,1,2008,1,3,2008,2008-12-22,1,1,1,4.2024002,Intrastate,Victory,0,0,No External Support
435,"Djibouti, Eritrea",Government of Djibouti,96,NA,Government of Eritrea,98,NA,1,Common border,2008,1,0,2,2008-06-10,1,2008-06-11,2,522,NA,531,NA,"522, 531",4,2,43501,1,2008,1,5,2008,2008-06-11,2,1,1,4.2024002,Interstate,Other/Unclear,1,4,External Support
436,Ethiopia,Government of Ethiopia,97,Government of Cuba,SALF,1054,NA,1,"Arssi, Bale & Sidamo",1980,1,0,4,1977-12-31,5,1977-12-31,5,530,40,NA,NA,530,4,3,43601,1,1977,1,5,1980,1980-12-31,5,4,4,4.2024002,Intl. Intrastate,Other/Unclear,1,7,External Support
437,Ethiopia,Government of Ethiopia,97,NA,SLM,1055,NA,1,Sidamaland,1981,2,1,3,1981-03-21,2,1981-03-21,2,530,NA,NA,NA,530,4,3,43701,1,1981,1,5,1981,1981-03-21,2,1,1,4.2024002,Intrastate,Other/Unclear,1,3,External Support
437,Ethiopia,Government of Ethiopia,97,NA,SLM,1055,NA,1,Sidamaland,1983,1,1,3,1981-03-21,2,1983-03-16,1,530,NA,NA,NA,530,4,3,43702,2,1983,1,3,1983,1983-12-31,5,1,1,4.2024002,Intrastate,Victory,1,3,External Support
439,Myanmar (Burma),Government of Myanmar (Burma),144,NA,MNDAA,880,NA,1,Kokang,2009,1,0,3,2009-08-27,1,2009-08-29,2,775,NA,NA,NA,775,3,3,43901,1,2009,1,3,2009,2009-12-31,5,1,1,4.2024002,Intrastate,Victory,1,6,External Support
439,Myanmar (Burma),Government of Myanmar (Burma),144,NA,MNDAA,880,NA,1,Kokang,2015,1,0,3,2009-08-27,1,2014-12-22,5,775,NA,NA,NA,775,3,3,43902,2,2014,1,5,2015,2015-12-19,2,2,2,4.2024002,Intrastate,Other/Unclear,1,6,External Support
439,Myanmar (Burma),Government of Myanmar (Burma),144,NA,MNDAA,880,NA,1,Kokang,2017,1,0,3,2009-08-27,1,2017-03-06,1,775,NA,NA,NA,775,3,3,43903,3,2017,1,5,2017,2017-03-12,2,1,1,4.2024002,Intrastate,Other/Unclear,1,6,External Support
439,Myanmar (Burma),Government of Myanmar (Burma),144,NA,MNDAA,880,NA,1,Kokang,2021,1,0,3,2009-08-27,1,2021-08-28,1,775,NA,NA,NA,775,3,3,43904,4,2021,1,5,2021,2021-12-31,5,1,1,4.2024002,Intrastate,Other/Unclear,1,6,External Support
440,Myanmar (Burma),Government of Myanmar (Burma),144,NA,LNUP,889,NA,1,Lahu,1982,1,0,3,1973-01-11,2,1973-02-28,4,775,NA,NA,NA,775,3,3,44001,1,1973,1,6,1982,1982-12-31,5,10,10,4.2024002,Intrastate,Ongoing,0,0,No External Support
442,Mauritania,Government of Mauritania,74,Government of France,AQIM,539,NA,2,NA,2010,1,0,4,2008-09-15,1,2010-09-18,2,435,220,NA,NA,435,4,3,44201,1,2010,1,5,2010,2010-09-18,2,1,1,4.2024002,Intl. Intrastate,Other/Unclear,1,7,External Support
11342,India,Government of India,141,NA,GNLA,1163,NA,1,Garoland,2012,1,0,3,1997-05-29,1,2012-11-15,1,750,NA,NA,NA,750,3,3,1134201,1,2012,1,5,2012,2012-12-21,1,1,1,4.2024002,Intrastate,Other/Unclear,1,3,External Support
11342,India,Government of India,141,NA,GNLA,1163,NA,1,Garoland,2014,1,0,3,1997-05-29,1,2014-07-01,1,750,NA,NA,NA,750,3,3,1134202,2,2014,1,6,2014,2014-11-27,2,1,1,4.2024002,Intrastate,Ongoing,1,3,External Support
11343,"Egypt, Israel",Government of Egypt,117,NA,Government of Israel,121,NA,1,Suez/Sinai,1967,2,1,2,1967-06-05,1,1967-06-05,1,651,NA,666,NA,"651, 666",2,2,1134301,1,1967,1,3,1967,1967-06-10,1,1,1,4.2024002,Interstate,Victory,NA,NA,No External Support
