conflict_id,country,location,side_a,side_b,year,region_label,intensity_level,intensity_label,conflict_type_label,lat,lon
336,Nicaragua,Nicaragua,Government of Nicaragua,Contras,1984,Americas,2,War,Intrastate,-14,-60
337,Somalia,Somalia,Government of Somalia,"SNM, SSDF",1984,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1984,Asia,1,Minor Conflict,Intrastate,34,90
351,India,India,Government of India,Sikh insurgents,1984,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,"LTTE, TELO",1984,Asia,1,Minor Conflict,Intrastate,34,90
353,Cameroon,Cameroon,Government of Cameroon,Military faction (forces of Ibrahim Saleh),1984,Africa,1,Minor Conflict,Intrastate,-2,22
354,Turkey,Turkey,Government of Turkey,PKK,1984,Middle East,1,Minor Conflict,Intrastate,29,42
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1984,Africa,1,Minor Conflict,Intrastate,-2,22
205,Iran,Iran,Government of Iran,KDPI,1985,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,1985,Asia,2,War,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1985,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1985,Asia,1,Minor Conflict,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1985,Asia,1,Minor Conflict,Intrastate,34,90
233,Guatemala,Guatemala,Government of Guatemala,URNG,1985,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,"PLO, Rejectionist Front",1985,Middle East,1,Minor Conflict,Intrastate,29,42
260,Lebanon,Lebanon,Government of Lebanon,NUF,1985,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MTA,1985,Asia,1,Minor Conflict,Intrastate,34,90
267,Ethiopia,Ethiopia,Government of Ethiopia,"EPDM, EPRP, TPLF",1985,Africa,2,War,Intrastate,-2,22
271,Iraq,Iraq,Government of Iraq,PUK,1985,Middle East,1,Minor Conflict,Intrastate,29,42
275,Ethiopia,Ethiopia,Government of Ethiopia,EPLF,1985,Africa,2,War,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC, M-19",1985,Americas,2,War,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1985,Americas,2,War,Intrastate,-14,-60
298,South Africa,South Africa,Government of South Africa,SWAPO,1985,Africa,1,Minor Conflict,Intrastate,-2,22
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1985,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,MNLF,1985,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SPLM/A,1985,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,NRA,1985,Africa,2,War,Intrastate,-2,22
315,United Kingdom,United Kingdom,Government of United Kingdom,PIRA,1985,Europe,1,Minor Conflict,Intrastate,54,25
316,El Salvador,El Salvador,Government of El Salvador,FMLN,1985,Americas,2,War,Intrastate,-14,-60
322,Bangladesh,Bangladesh,Government of Bangladesh,PCJSS,1985,Asia,1,Minor Conflict,Intrastate,34,90
324,Iran,"Iran, Iraq",Government of Iran,Government of Iraq,1985,Middle East,2,War,Interstate,29,42
327,Angola,Angola,Government of Angola,UNITA,1985,Africa,2,War,Internationalized Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1985,Asia,1,Minor Conflict,Intrastate,34,90
331,Morocco,Morocco,Government of Morocco,POLISARIO,1985,Africa,1,Minor Conflict,Intrastate,-2,22
332,Mozambique,Mozambique,Government of Mozambique,Renamo,1985,Africa,2,War,Internationalized Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1985,Asia,2,War,Internationalized Intrastate,34,90
335,India,India,Government of India,TNV,1985,Asia,1,Minor Conflict,Intrastate,34,90
336,Nicaragua,Nicaragua,Government of Nicaragua,Contras,1985,Americas,2,War,Intrastate,-14,-60
342,Spain,Spain,Government of Spain,ETA,1985,Europe,1,Minor Conflict,Intrastate,54,25
345,South Africa,South Africa,Government of South Africa,ANC,1985,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1985,Asia,1,Minor Conflict,Intrastate,34,90
351,India,India,Government of India,Sikh insurgents,1985,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,"EPRLF, LTTE, TELO",1985,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1985,Middle East,1,Minor Conflict,Intrastate,29,42
355,Burkina Faso,"Burkina Faso, Mali",Government of Burkina Faso,Government of Mali,1985,Africa,1,Minor Conflict,Interstate,-2,22
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1985,Africa,1,Minor Conflict,Intrastate,-2,22
205,Iran,Iran,Government of Iran,KDPI,1986,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,1986,Asia,2,War,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1986,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1986,Asia,2,War,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1986,Asia,1,Minor Conflict,Intrastate,34,90
233,Guatemala,Guatemala,Government of Guatemala,URNG,1986,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,"PLO, Rejectionist Front",1986,Middle East,1,Minor Conflict,Intrastate,29,42
260,Lebanon,Lebanon,Government of Lebanon,"Lebanese Forces - Hobeika faction, NUF",1986,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MTA,1986,Asia,1,Minor Conflict,Intrastate,34,90
267,Ethiopia,Ethiopia,Government of Ethiopia,"EPRP, TPLF",1986,Africa,1,Minor Conflict,Intrastate,-2,22
271,Iraq,Iraq,Government of Iraq,"KDP, PUK",1986,Middle East,1,Minor Conflict,Intrastate,29,42
275,Ethiopia,Ethiopia,Government of Ethiopia,EPLF,1986,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,GUNT,1986,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC, M-19",1986,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1986,Americas,1,Minor Conflict,Intrastate,-14,-60
298,South Africa,South Africa,Government of South Africa,SWAPO,1986,Africa,2,War,Intrastate,-2,22
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1986,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,MNLF,1986,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SPLM/A,1986,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"HSM, NRA, UPDA",1986,Africa,2,War,Intrastate,-2,22
315,United Kingdom,United Kingdom,Government of United Kingdom,PIRA,1986,Europe,1,Minor Conflict,Intrastate,54,25
316,El Salvador,El Salvador,Government of El Salvador,FMLN,1986,Americas,2,War,Intrastate,-14,-60
322,Bangladesh,Bangladesh,Government of Bangladesh,PCJSS,1986,Asia,1,Minor Conflict,Intrastate,34,90
324,Iran,"Iran, Iraq",Government of Iran,Government of Iraq,1986,Middle East,2,War,Interstate,29,42
327,Angola,Angola,Government of Angola,UNITA,1986,Africa,2,War,Internationalized Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1986,Asia,1,Minor Conflict,Intrastate,34,90
331,Morocco,Morocco,Government of Morocco,POLISARIO,1986,Africa,1,Minor Conflict,Intrastate,-2,22
332,Mozambique,Mozambique,Government of Mozambique,Renamo,1986,Africa,2,War,Internationalized Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1986,Asia,2,War,Internationalized Intrastate,34,90
334,China,"China, Vietnam (North Vietnam)",Government of China,Government of Vietnam (North Vietnam),1986,Asia,1,Minor Conflict,Interstate,34,90
335,India,India,Government of India,TNV,1986,Asia,1,Minor Conflict,Intrastate,34,90
336,Nicaragua,Nicaragua,Government of Nicaragua,Contras,1986,Americas,2,War,Intrastate,-14,-60
337,Somalia,Somalia,Government of Somalia,SNM,1986,Africa,1,Minor Conflict,Intrastate,-2,22
338,Iran,Iran,Government of Iran,MEK,1986,Middle East,1,Minor Conflict,Intrastate,29,42
342,Spain,Spain,Government of Spain,ETA,1986,Europe,1,Minor Conflict,Intrastate,54,25
345,South Africa,South Africa,Government of South Africa,ANC,1986,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1986,Asia,1,Minor Conflict,Intrastate,34,90
351,India,India,Government of India,Sikh insurgents,1986,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1986,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1986,Middle East,1,Minor Conflict,Intrastate,29,42
356,Laos,"Laos, Thailand",Government of Laos,Government of Thailand,1986,Asia,1,Minor Conflict,Interstate,34,90
358,Togo,Togo,Government of Togo,MTD,1986,Africa,1,Minor Conflict,Intrastate,-2,22
359,South Yemen,South Yemen,Government of South Yemen,YSP - AFI,1986,Middle East,2,War,Intrastate,29,42
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1986,Africa,1,Minor Conflict,Intrastate,-2,22
205,Iran,Iran,Government of Iran,KDPI,1987,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,"CPP, Military faction (forces of Honasan, Abenina & Zumel)",1987,Asia,2,War,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,1987,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1987,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1987,Asia,1,Minor Conflict,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1987,Asia,1,Minor Conflict,Intrastate,34,90
233,Guatemala,Guatemala,Government of Guatemala,URNG,1987,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,"PLO, Rejectionist Front",1987,Middle East,1,Minor Conflict,Intrastate,29,42
253,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNPP,1987,Asia,1,Minor Conflict,Intrastate,34,90
259,Iraq,Iraq,Government of Iraq,SCIRI,1987,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MTA,1987,Asia,1,Minor Conflict,Intrastate,34,90
267,Ethiopia,Ethiopia,Government of Ethiopia,"EPRP, TPLF",1987,Africa,2,War,Intrastate,-2,22
271,Iraq,Iraq,Government of Iraq,"KDP, PUK",1987,Middle East,1,Minor Conflict,Intrastate,29,42
275,Ethiopia,Ethiopia,Government of Ethiopia,EPLF,1987,Africa,2,War,Intrastate,-2,22
288,Chad,Chad,Government of Chad,CDR,1987,Africa,2,War,Internationalized Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, EPL, FARC",1987,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1987,Americas,1,Minor Conflict,Intrastate,-14,-60
298,South Africa,South Africa,Government of South Africa,SWAPO,1987,Africa,2,War,Intrastate,-2,22
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1987,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,MNLF,1987,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SPLM/A,1987,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"HSM, UPA, UPDA",1987,Africa,2,War,Intrastate,-2,22
315,United Kingdom,United Kingdom,Government of United Kingdom,PIRA,1987,Europe,1,Minor Conflict,Intrastate,54,25
316,El Salvador,El Salvador,Government of El Salvador,FMLN,1987,Americas,2,War,Intrastate,-14,-60
322,Bangladesh,Bangladesh,Government of Bangladesh,PCJSS,1987,Asia,1,Minor Conflict,Intrastate,34,90
324,Iran,"Iran, Iraq",Government of Iran,Government of Iraq,1987,Middle East,2,War,Interstate,29,42
327,Angola,Angola,Government of Angola,UNITA,1987,Africa,2,War,Internationalized Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1987,Asia,1,Minor Conflict,Intrastate,34,90
331,Morocco,Morocco,Government of Morocco,POLISARIO,1987,Africa,1,Minor Conflict,Intrastate,-2,22
332,Mozambique,Mozambique,Government of Mozambique,Renamo,1987,Africa,2,War,Internationalized Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1987,Asia,2,War,Internationalized Intrastate,34,90
334,China,"China, Vietnam (North Vietnam)",Government of China,Government of Vietnam (North Vietnam),1987,Asia,1,Minor Conflict,Interstate,34,90
335,India,India,Government of India,TNV,1987,Asia,1,Minor Conflict,Intrastate,34,90
336,Nicaragua,Nicaragua,Government of Nicaragua,Contras,1987,Americas,2,War,Intrastate,-14,-60
337,Somalia,Somalia,Government of Somalia,SNM,1987,Africa,1,Minor Conflict,Intrastate,-2,22
338,Iran,Iran,Government of Iran,MEK,1987,Middle East,1,Minor Conflict,Intrastate,29,42
342,Spain,Spain,Government of Spain,ETA,1987,Europe,1,Minor Conflict,Intrastate,54,25
345,South Africa,South Africa,Government of South Africa,ANC,1987,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1987,Asia,1,Minor Conflict,Intrastate,34,90
351,India,India,Government of India,Sikh insurgents,1987,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1987,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1987,Middle East,1,Minor Conflict,Intrastate,29,42
356,Laos,"Laos, Thailand",Government of Laos,Government of Thailand,1987,Asia,1,Minor Conflict,Interstate,34,90
357,Suriname,Suriname,Government of Suriname,SLA,1987,Americas,1,Minor Conflict,Intrastate,-14,-60
360,Burkina Faso,Burkina Faso,Government of Burkina Faso,Popular Front,1987,Africa,1,Minor Conflict,Intrastate,-2,22
361,Chad,"Chad, Libya",Government of Chad,Government of Libya,1987,Africa,2,War,Interstate,-2,22
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1987,Africa,1,Minor Conflict,Intrastate,-2,22
205,Iran,Iran,Government of Iran,KDPI,1988,Middle East,1,Minor Conflict,Intrastate,29,42
209,Philippines,Philippines,Government of Philippines,CPP,1988,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1988,Asia,1,Minor Conflict,Intrastate,34,90
222,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),CPB,1988,Asia,2,War,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1988,Asia,1,Minor Conflict,Intrastate,34,90
233,Guatemala,Guatemala,Government of Guatemala,URNG,1988,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,"PLO, Rejectionist Front",1988,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),MTA,1988,Asia,1,Minor Conflict,Intrastate,34,90
267,Ethiopia,Ethiopia,Government of Ethiopia,TPLF,1988,Africa,2,War,Intrastate,-2,22
271,Iraq,Iraq,Government of Iraq,"KDP, PUK",1988,Middle East,2,War,Intrastate,29,42
275,Ethiopia,Ethiopia,Government of Ethiopia,EPLF,1988,Africa,2,War,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, EPL, FARC, M-19",1988,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,1988,Americas,2,War,Intrastate,-14,-60
298,South Africa,South Africa,Government of South Africa,SWAPO,1988,Africa,2,War,Intrastate,-2,22
300,Cambodia (Kampuchea),Cambodia (Kampuchea),Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1988,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
308,Philippines,Philippines,Government of Philippines,MNLF,1988,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SPLM/A,1988,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"Lord's Army, LRA, UPA",1988,Africa,2,War,Intrastate,-2,22
315,United Kingdom,United Kingdom,Government of United Kingdom,PIRA,1988,Europe,1,Minor Conflict,Intrastate,54,25
316,El Salvador,El Salvador,Government of El Salvador,FMLN,1988,Americas,2,War,Intrastate,-14,-60
322,Bangladesh,Bangladesh,Government of Bangladesh,PCJSS,1988,Asia,1,Minor Conflict,Intrastate,34,90
324,Iran,"Iran, Iraq",Government of Iran,Government of Iraq,1988,Middle East,2,War,Interstate,29,42
327,Angola,Angola,Government of Angola,UNITA,1988,Africa,2,War,Internationalized Intrastate,-2,22
330,Indonesia,Indonesia,Government of Indonesia,CNRT,1988,Asia,1,Minor Conflict,Intrastate,34,90
331,Morocco,Morocco,Government of Morocco,POLISARIO,1988,Africa,1,Minor Conflict,Intrastate,-2,22
332,Mozambique,Mozambique,Government of Mozambique,Renamo,1988,Africa,2,War,Internationalized Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan",1988,Asia,2,War,Internationalized Intrastate,34,90
334,China,"China, Vietnam (North Vietnam)",Government of China,Government of Vietnam (North Vietnam),1988,Asia,1,Minor Conflict,Interstate,34,90
335,India,India,Government of India,TNV,1988,Asia,1,Minor Conflict,Intrastate,34,90
336,Nicaragua,Nicaragua,Government of Nicaragua,Contras,1988,Americas,2,War,Intrastate,-14,-60
337,Somalia,Somalia,Government of Somalia,SNM,1988,Africa,2,War,Intrastate,-2,22
338,Iran,Iran,Government of Iran,MEK,1988,Middle East,1,Minor Conflict,Intrastate,29,42
345,South Africa,South Africa,Government of South Africa,ANC,1988,Africa,1,Minor Conflict,Intrastate,-2,22
347,India,India,Government of India,PLA,1988,Asia,1,Minor Conflict,Intrastate,34,90
351,India,India,Government of India,Sikh insurgents,1988,Asia,2,War,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,1988,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,1988,Middle East,1,Minor Conflict,Intrastate,29,42
356,Laos,"Laos, Thailand",Government of Laos,Government of Thailand,1988,Asia,1,Minor Conflict,Interstate,34,90
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,1988,Africa,1,Minor Conflict,Intrastate,-2,22
209,Philippines,Philippines,Government of Philippines,"CPP, Military faction (forces of Honasan, Abenina & Zumel)",1989,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,1989,Asia,1,Minor Conflict,Interstate,34,90
220,Paraguay,Paraguay,Government of Paraguay,Military faction (forces of Andres Rodriguez),1989,Americas,1,Minor Conflict,Intrastate,-14,-60
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,1989,Asia,2,War,Intrastate,34,90
231,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KIO,1989,Asia,1,Minor Conflict,Intrastate,34,90
233,Guatemala,Guatemala,Government of Guatemala,URNG,1989,Americas,1,Minor Conflict,Intrastate,-14,-60
234,Israel,Israel,Government of Israel,"PFLP, PFLP-GC",1989,Middle East,1,Minor Conflict,Intrastate,29,42
